employee_id,gender_binary,Cad Count,Complaints Count Sus,Complaints Count,Highest Rank,Io Report Count,Dollars Earned (Gross),Certifications Count,Unit Count,Military Experience,Hours Worked,Max. Comp. Rate,Promotion Count,American Indian/Alaska Native,Asian,Black or African American,Hispanic or Latino,Nat Hawaiian/Oth Pac Islander,Two or More Races,Unknown,White,Last Pay Year,Year of Birth
17040,0,6246,1,6,6,441,1756029.38,6,2,0,31185.24,92.08,2,0,0,0,0,0,0,0,1,2024,1982
14258,0,10111,2,5,5,980,1623364.35,5,5,0,29158.33,75.6,1,0,0,0,0,0,0,0,1,2024,1983
18109,0,8352,4,9,4,793,1502209.88,5,4,0,27681.25,73.33,0,0,0,0,1,0,0,0,0,2024,1980
14364,0,13452,6,14,4,1870,720024.35,0,3,0,15315.5,67.425,0,0,0,0,0,0,0,1,0,2019,1982
14790,0,12364,10,17,8,1038,1477174.06,6,4,0,26265,85.88,2,0,0,0,0,0,0,1,0,2024,1983
13514,0,4390,5,8,4,201,1384629.89,4,8,0,26420.5,89.9,0,0,0,0,0,0,0,0,1,2024,1972
16646,0,23372,6,11,4,3667,1980695.1,5,2,0,33499.75,74.63,0,0,0,0,0,0,0,0,1,2024,1971
15733,0,7338,2,6,6,993,1389058.18,0,3,0,30272.85,83.74,3,0,0,0,0,0,0,1,0,2024,1982
15889,0,13312,7,14,7,1639,1394467.5,6,4,0,26315.75,74.63,1,1,0,0,0,0,0,0,0,2024,1979
13965,0,16921,8,14,8,1743,1360935.26,4,7,0,25490.25,88.16,2,0,0,0,0,0,0,0,1,2024,1984
15262,0,17434,12,17,8,2782,1376616.41,4,6,0,25692.75,85.88,4,0,0,0,0,0,0,0,1,2024,1976
17290,0,6736,8,13,4,888,691059.95,0,4,0,15101.75,89.9,0,0,0,0,0,0,0,0,1,2019,1974
14385,0,21073,14,32,4,3107,1367686.86,5,5,0,26413.05,82.5,0,0,0,0,0,0,0,0,1,2024,1979
18068,0,8050,3,4,8,632,1527558.33,1,5,1,51538.5,90.34,5,0,0,0,0,0,0,0,1,2024,1980
15371,1,8208,3,6,9,1632,944179.03,0,3,0,20900.5,69.06,4,0,0,0,0,0,0,0,1,2023,1985
16767,0,24114,6,16,4,1823,1456922.93,4,5,0,27249.5,89.9,0,0,0,0,0,0,0,0,1,2024,1973
16613,0,7520,2,6,4,846,756349.34,0,3,1,21175.25,67.425,0,0,0,0,0,0,0,0,1,2023,1977
14614,0,8722,4,6,4,644,1129401.17,0,4,0,21954.25,68.4,0,0,0,0,0,0,0,0,1,2022,1983
16198,0,8491,1,3,6,1039,794176.92,0,3,0,16620.25,92.08,0,0,0,0,0,0,0,0,1,2020,1971
17122,0,10508,3,10,6,1071,1560745.94,5,6,0,28640.6,73.33,1,0,0,0,0,0,0,0,1,2024,1981
13672,0,9941,6,9,4,1403,1376326.49,6,6,0,27342.8,89.9,0,0,0,0,0,0,0,0,1,2024,1984
12779,0,9042,1,7,4,694,1249481.57,0,6,0,23669,89.9,0,0,0,0,0,0,0,0,1,2021,1983
15410,0,12878,8,23,11,1076,1621685.17,5,7,0,28421.33,92.64,6,0,0,0,0,0,0,0,1,2024,1981
15648,0,15577,8,12,8,1988,1643605.6,5,4,1,28909.02,85.88,4,0,1,0,0,0,0,0,0,2024,1982
17562,0,10123,2,2,4,1497,969759.77,0,5,0,19659.5,67.425,0,0,0,0,0,0,0,0,1,2021,1984
14219,0,16966,4,16,4,1724,1379248.22,4,4,0,26208.5,74.63,0,0,0,0,0,0,0,0,1,2024,1975
14289,0,8037,1,4,12,753,1522148.56,4,5,0,26162.05,94.76,5,0,0,0,1,0,0,0,0,2024,1974
17717,0,10920,12,13,4,2472,1045499.99,2,5,0,31362.63,66.48,5,0,0,0,0,0,0,0,1,2024,1976
17750,1,13796,4,8,8,1767,1433784.63,5,5,0,26782.5,85.88,3,0,0,0,0,0,0,0,1,2024,1969
18001,0,13332,2,18,4,1174,1388644.83,7,4,1,26756.75,88.16,0,0,0,0,0,0,0,0,1,2024,1979
15008,1,3691,0,1,6,530,1293514.24,4,7,0,24574.25,88.16,0,0,0,0,0,0,0,0,1,2024,1985
17565,0,4950,0,0,6,645,830141.58,0,3,0,17592.5,69.06,1,0,0,0,1,0,0,0,0,2021,1985
17188,0,11144,2,8,4,1016,1299051.11,3,5,0,26092.25,75.6,0,0,0,0,0,0,0,0,1,2024,1984
13212,1,12799,10,21,4,1727,1490900.24,6,6,0,28175.75,88.16,0,0,0,0,0,0,0,0,1,2024,1985
13914,0,7123,3,3,4,968,795389.8,0,5,0,17728.35,89.9,0,0,0,0,0,0,0,0,1,2020,1985
17888,0,10198,3,6,6,914,1726695.73,5,4,0,30584.75,88.16,1,0,0,0,0,0,0,0,1,2024,1982
15762,0,9710,13,14,4,1439,1141692.64,4,6,0,24770.75,88.16,0,0,0,0,0,0,0,0,1,2024,1981
16274,0,17489,5,13,10,1419,1595746.97,6,9,0,28472.6,88.16,3,0,0,0,0,0,0,0,1,2024,1983
13468,0,5069,8,8,12,655,850171.48,0,2,0,15520.25,105.9,2,0,0,0,0,0,0,0,1,2019,1982
17117,0,6674,1,1,6,741,694605.2,0,3,0,14751.75,67.425,1,0,0,0,0,0,0,0,1,2019,1987
16077,0,6819,5,11,6,976,1441905.61,0,5,0,26634.75,89.9,3,0,0,0,0,0,0,0,1,2023,1977
15936,0,15806,9,12,6,1730,1247574.68,5,5,0,24175.14,89.9,1,0,0,0,0,0,0,0,1,2024,1982
16773,0,18326,2,6,4,1515,1528771.97,2,1,0,28279.75,74.63,0,0,0,1,0,0,0,0,0,2024,1984
13634,1,11039,0,1,5,1305,1494753.44,4,3,0,27461.7,74.63,3,0,0,0,0,0,0,0,1,2024,1977
14515,0,12501,3,9,6,1265,1884953.43,5,4,0,33244.5,73,1,0,0,0,0,0,0,0,1,2024,1981
12862,0,13039,6,12,4,1028,810696.82,0,3,0,21127.5,67.755,0,0,0,0,0,0,0,0,1,2022,1984
15361,0,12642,4,6,4,2036,1286152.16,4,3,0,24895,74.63,0,0,0,0,0,1,0,0,0,2024,1975
14318,0,16839,6,11,4,2047,1497385.92,3,1,0,28309.5,71.37,0,0,0,0,1,0,0,0,0,2024,1968
14575,0,11399,3,13,8,920,1494010.66,5,2,0,26020,85.88,3,0,0,0,0,0,1,0,0,2024,1981
13883,0,10751,0,1,5,1456,688453.89,0,6,0,14878.75,67.425,1,0,0,0,0,0,0,0,1,2019,1987
16413,0,7226,3,5,4,814,1457798.03,3,3,0,26600.75,76.91,0,1,0,0,0,0,0,0,0,2024,1977
17116,0,18277,9,24,4,1728,1420737.28,4,2,0,27779.75,74.63,0,0,0,0,0,0,0,0,1,2024,1970
15049,0,9849,1,5,4,852,1397532.08,4,2,0,26474,89.9,0,0,0,0,0,0,0,0,1,2024,1984
17246,1,10790,0,5,4,791,882395.63,0,3,0,17706.56,88.16,0,0,0,0,0,0,0,1,0,2020,1985
13226,0,27885,18,47,4,3124,1494949.18,2,6,0,28341.25,89.9,0,0,0,0,0,0,0,0,1,2024,1974
14770,0,15497,2,6,8,1357,1578385.76,3,7,0,28225.25,88.16,3,0,0,0,0,0,0,0,1,2024,1987
16120,0,12225,5,7,12,618,1675594.49,6,3,1,29702.5,94.76,5,0,0,0,0,0,0,0,1,2024,1984
17802,0,13191,6,6,10,1637,1149091.43,4,4,0,24069.85,86.25,4,0,0,0,0,0,0,0,1,2024,1986
17408,1,14235,11,15,4,1441,937937.19,0,4,0,18843.04,89.9,0,0,0,0,0,0,0,0,1,2020,1986
15330,0,12646,10,35,7,1323,1580017.81,3,4,0,29002,88.16,2,0,0,0,0,0,0,0,1,2024,1985
18206,0,9584,6,24,12,1042,1676592.4,4,6,0,40932.21,89.4,6,0,0,0,0,0,0,0,1,2024,1978
14073,0,11110,9,11,12,876,1775374.89,5,9,0,43184.86,94.76,5,0,0,1,0,0,0,0,0,2024,1984
17606,0,8081,1,9,5,707,1650862.78,7,7,1,30083.5,74.63,1,0,0,0,1,0,0,0,0,2024,1979
12768,0,16866,7,11,4,1424,1047072.93,0,2,0,20997.25,67.425,0,0,0,0,0,0,0,0,1,2021,1981
16548,0,10249,3,7,4,1246,668218.25,0,3,0,14181.5,67.425,0,0,0,0,0,0,0,0,1,2018,1981
13727,0,7482,4,4,5,703,976180.91,4,7,0,20480.5,88.16,2,0,0,0,0,0,0,0,1,2024,1979
16150,0,15920,8,14,8,1817,1848217.33,5,2,0,30749,85.88,4,0,0,0,0,0,0,0,1,2024,1981
13032,0,16507,14,20,5,1262,1463166.14,4,5,0,27817.75,89.9,1,0,0,1,0,0,0,0,0,2024,1975
16059,0,12308,15,27,5,879,1481783.31,6,6,0,27380.7,89.9,1,0,0,1,0,0,0,0,0,2024,1981
13876,0,12081,5,8,7,1482,844668.85,0,6,0,17546.25,69.48,1,0,0,0,0,0,0,0,1,2020,1969
15073,0,16898,5,22,8,1449,1747234.8,5,3,0,32419.75,89.9,1,0,1,0,0,0,0,0,0,2024,1985
15060,0,17920,2,2,4,940,931392.68,0,3,0,18797.7,67.425,0,0,0,0,0,0,0,0,1,2021,1979
18126,0,8549,1,6,5,878,794516.33,0,6,0,18233.6,89.9,1,0,0,0,1,0,0,0,0,2020,1981
14055,0,6572,1,3,5,1155,1789536.53,4,3,0,36549.07,89.9,0,0,0,0,0,0,0,1,0,2024,1983
12694,0,10148,3,7,10,1058,1627182.9,4,4,0,28575.05,88.16,3,0,1,0,0,0,0,0,0,2024,1984
17461,0,7786,2,4,5,634,1072254.61,0,6,0,24733.05,89.9,1,0,0,0,0,0,0,0,1,2022,1982
17446,1,12171,3,3,6,1247,1430938.25,4,5,0,29147.18,71.7,4,0,1,0,0,0,0,0,0,2024,1980
13670,0,19866,7,9,4,1492,1579597.21,4,3,0,29236.25,89.9,0,0,0,0,0,0,0,0,1,2024,1985
17798,0,8783,2,2,7,833,1553152.09,6,5,0,28831.75,89.9,2,0,0,0,0,0,0,0,1,2024,1983
13515,0,16515,4,4,4,1998,1133001.75,0,3,0,22389.45,77.02,0,0,0,0,0,0,0,0,1,2022,1963
16003,0,11355,8,10,8,1131,1783427.88,4,7,0,32691.6,92.64,2,0,0,0,0,0,0,0,1,2024,1981
17252,0,7289,6,8,10,889,1596194.68,4,5,0,30102.17,88.16,4,0,1,0,0,0,0,0,0,2024,1977
16576,0,8948,5,8,4,990,534999.09,0,5,0,12291,89.9,0,0,0,0,0,0,0,0,1,2018,1977
18115,0,12238,3,8,4,1442,1269407.51,3,6,0,25885.93,82.5,0,0,0,0,0,0,0,1,0,2024,1971
15265,0,13556,1,9,4,1648,877357.01,0,1,0,17976.75,67.425,0,0,0,0,1,0,0,0,0,2020,1978
15806,0,12475,10,21,8,1117,1142984.57,2,5,0,25984,82.13,3,0,0,0,0,0,0,0,1,2024,1984
14298,1,8465,1,2,5,1626,1447026.35,5,5,0,38040.01,73.33,2,0,0,0,0,0,0,0,1,2024,1980
13270,0,10593,17,32,8,848,1530415.66,5,7,0,27628.73,85.88,3,0,0,0,0,0,0,0,1,2024,1985
16116,0,13139,16,21,12,1743,1773393.02,4,5,0,30071.45,89.9,4,0,0,1,0,0,0,0,0,2024,1975
15870,0,17312,5,16,4,1002,1429723.67,3,3,1,26667.25,74.63,0,0,0,0,0,0,0,0,1,2024,1979
14797,0,14853,8,8,4,934,1003158.76,0,6,0,22764,67.425,0,0,0,0,0,0,0,0,1,2023,1987
14457,0,14800,6,9,4,1598,1338015.54,4,4,0,26874,89.9,0,0,0,0,0,0,0,0,1,2024,1982
16112,0,17344,5,11,8,1550,1426043.62,4,6,0,26481,80.25,2,0,0,0,0,0,0,0,1,2024,1984
17133,0,15149,3,17,8,1498,1726984.65,6,6,0,30012,89.9,2,0,0,0,0,0,0,0,1,2024,1982
14954,0,13129,11,12,7,1915,1493766.25,6,7,0,28843.16,88.16,1,0,0,0,0,0,0,0,1,2024,1985
14508,0,9296,1,2,10,903,1831266.54,4,6,0,31743.25,88.16,4,0,0,0,0,0,0,0,1,2024,1979
16216,0,25189,8,11,4,2976,1449738.87,2,1,0,27151.12,71.37,0,0,0,0,0,0,0,0,1,2024,1986
16888,0,8153,2,3,4,1069,1800388,5,5,0,35048.17,91.2,0,0,0,0,0,0,1,0,0,2024,1984
17283,0,16948,3,7,5,1996,1398088.87,5,5,0,26617.81,89.9,1,0,0,0,0,0,0,1,0,2024,1987
17625,0,18096,4,5,4,2269,1467497.29,5,3,0,27472.75,71.37,0,0,0,0,0,0,0,0,1,2024,1971
16366,1,9553,1,8,6,983,1490372.65,4,6,0,40951.1,93.8,1,0,0,0,0,0,0,0,1,2024,1976
15765,0,15125,4,10,4,1864,1220871.42,5,5,1,25806.75,71.37,0,0,0,0,0,0,0,0,1,2024,1980
13539,0,9504,5,5,8,651,1393078.21,4,3,0,26046.6,82.13,4,0,0,0,0,0,0,0,1,2024,1979
17486,0,10958,6,14,4,448,1703996.53,4,8,0,33542.6,72.34,0,0,0,0,0,0,0,0,1,2024,1977
13397,0,24511,17,27,4,2351,1610561.97,5,2,0,30628.3,72.34,0,0,0,0,0,0,0,0,1,2024,1985
16534,0,12508,3,6,8,536,1497853.57,5,5,0,27273,88.16,2,0,0,0,0,0,0,1,0,2024,1979
15721,0,9566,5,5,5,1315,914704.59,0,3,0,27025.6,88.16,1,0,0,0,0,0,1,0,0,2021,1975
16810,0,6191,4,8,12,496,1850152.27,4,5,0,29109.75,94.76,5,0,0,0,0,0,0,0,1,2024,1973
14251,1,4183,6,10,6,711,800752.92,0,4,1,16574.75,92.08,1,0,0,0,0,0,0,1,0,2020,1982
17794,0,2706,3,3,6,317,935303.63,0,2,0,22523.85,92.08,1,0,0,0,0,0,0,0,1,2023,1972
14160,1,6499,7,12,4,910,603960.02,0,5,0,13922.5,57.9,2,0,0,0,0,0,0,0,1,2020,1990
13939,0,3496,3,4,8,278,1728917.81,4,2,0,47616,89.9,5,0,0,0,0,0,0,0,1,2024,1975
14353,0,13641,5,8,12,1347,1736686.73,2,5,0,28761.7,83.88,4,0,0,0,0,0,0,0,1,2024,1980
17782,0,8599,8,13,4,921,888653.61,0,4,0,24019.77,88.16,0,0,0,0,0,0,0,0,1,2023,1980
15401,0,12705,0,2,4,1008,1658775.81,2,2,0,29993.25,71.37,0,0,0,0,0,0,0,0,1,2024,1971
17369,0,14507,15,29,4,1253,1375308.4,5,3,1,26835.75,71.37,0,0,0,0,0,0,0,1,0,2024,1985
16513,0,13344,5,10,8,1010,1437520.19,5,5,0,28156.58,89.9,2,0,0,0,0,0,0,0,1,2024,1980
14882,0,11119,11,15,7,991,805855.41,0,3,0,17082.75,88.16,3,0,0,0,1,0,0,0,0,2020,1966
14395,0,8901,4,6,4,861,690991.34,0,4,0,18333.75,81.08,0,0,0,0,0,0,0,0,1,2019,1985
15128,0,10312,5,15,6,1204,1748491.99,3,6,0,31677.3,89.9,4,0,0,0,1,0,0,0,0,2024,1982
13494,0,21929,4,12,4,1463,1524914.43,5,3,0,28519,71.37,0,0,1,0,0,0,0,0,0,2024,1980
14337,1,11621,0,0,5,1075,1906050,4,5,0,37630.65,71.37,2,0,0,0,0,0,0,0,1,2024,1983
13568,0,16263,3,5,4,1676,1252554.04,4,2,0,24844.25,71.37,0,0,0,0,0,0,0,0,1,2024,1978
16820,0,20143,6,7,4,932,1642333.28,4,3,0,29939.75,71.37,0,0,0,0,0,0,0,0,1,2024,1971
13510,0,12998,2,3,7,1255,1305472.13,5,5,0,25649.75,71.37,1,0,0,0,0,0,0,0,1,2024,1977
16389,0,20105,3,7,6,1671,1537334.53,4,4,0,28570.4,90.34,4,0,0,0,0,0,0,0,1,2024,1983
17682,0,13891,10,13,5,999,1517971.14,6,5,0,28207.9,71.37,1,0,0,0,0,0,0,0,1,2024,1983
12981,0,18203,15,44,8,1165,1584627.99,6,6,0,29415.75,88.16,3,0,0,0,1,0,0,0,0,2024,1985
14246,0,13799,0,2,4,2114,1031523.01,0,4,0,24975,89.9,0,0,0,0,0,0,0,0,1,2024,1978
15320,0,13824,11,15,4,1231,779639.93,0,2,0,16573.8,86.86,0,0,0,0,0,0,0,0,1,2019,1988
13811,0,10762,4,6,7,982,949705.51,0,3,0,19739,67.425,3,0,0,0,0,0,0,0,1,2021,1976
18275,0,6851,5,10,6,946,1269440.05,5,7,1,27034.75,86.86,2,0,0,0,0,0,1,0,0,2024,1983
15628,0,11539,8,15,4,1085,1100026.76,0,6,0,21852.74,67.425,0,0,0,0,0,0,0,0,1,2022,1977
18319,0,8602,2,5,10,947,1664551.53,6,6,0,36759.17,82.5,3,0,0,0,0,0,0,0,1,2024,1982
16626,0,9515,0,0,4,1353,1578008.15,4,5,0,29258.25,88.16,0,0,0,1,0,0,0,0,0,2024,1968
16192,1,13443,8,9,4,1415,1137777.11,4,6,0,25172.25,71.37,0,0,0,0,0,0,0,0,1,2024,1976
17686,0,11115,9,9,8,1018,1003770.82,4,7,1,20459.5,77.12,3,0,0,1,0,0,0,0,0,2024,1983
14412,0,7196,1,4,7,804,782936.79,0,2,0,16496.25,69.48,2,0,0,0,0,0,0,0,1,2020,1973
14315,0,15430,4,11,4,1002,1363280.15,4,6,0,27947.65,81.08,0,0,0,0,0,0,0,0,1,2024,1980
16977,0,10131,4,26,4,994,1498679.08,4,5,0,28289.5,88.16,0,0,0,0,0,0,0,0,1,2024,1982
14222,0,12268,22,34,5,1107,1244503.7,5,5,0,24117.25,71.12,4,0,0,1,0,0,0,0,0,2024,1994
17000,0,9937,5,16,8,1643,983640.33,0,5,0,21701.5,71.12,3,0,0,0,0,0,0,1,0,2021,1986
13196,1,8212,4,9,6,998,1002482.08,3,8,1,22589.85,74.36,3,0,0,0,1,0,0,0,0,2024,1986
16875,0,7743,1,2,4,765,956260.27,0,2,1,20329.25,81.08,0,0,0,0,0,0,0,0,1,2021,1980
17754,0,10698,5,8,6,1314,910166.41,0,5,1,19856.25,66.12,3,0,0,0,0,0,0,0,1,2021,1980
14224,0,7509,0,1,8,765,1412585.87,6,5,0,27601.25,88.16,2,0,0,0,0,0,0,0,1,2024,1988
16346,0,8679,12,19,6,1031,1308731.5,3,5,0,27234.4,81.08,4,0,0,0,0,0,0,0,1,2024,1974
12793,0,10868,5,10,5,823,1511496.81,0,7,0,28900.25,88.16,1,0,0,0,0,0,0,1,0,2024,1981
14870,0,14750,3,10,8,1617,1257201,4,5,0,25921,74.22,2,0,0,0,0,0,1,0,0,2024,1978
13673,0,9180,1,3,4,929,552428.02,0,2,1,13373.5,74.36,0,0,0,0,0,0,0,0,1,2018,1984
18266,0,6852,0,0,6,760,1271046.56,5,8,0,25520.25,82.5,2,0,0,0,0,0,0,0,1,2024,1978
13066,0,14850,7,11,8,904,1522963.94,4,4,0,28390.85,86.86,4,0,0,0,0,0,0,0,1,2024,1984
13581,0,4583,6,6,4,286,289005.73,0,2,0,7668.75,60.81,0,0,0,0,0,0,0,0,1,2016,1978
13323,1,2742,2,2,4,426,650173.99,2,11,0,29133.49,67.46,4,0,1,0,0,0,0,0,0,2024,1986
14843,1,7353,2,13,5,1010,1023248.81,3,7,0,25642.25,68.76,3,0,0,0,0,0,0,0,1,2024,1984
16284,0,3749,0,4,6,286,810559.36,0,3,1,16961.5,90.34,0,0,0,0,1,0,0,0,0,2020,1979
17788,0,2573,0,2,6,303,491057.13,0,1,0,15443.75,71.55,0,0,0,0,1,0,0,0,0,2017,1970
13662,0,6197,2,3,10,634,1418341.95,4,6,0,38838.24,90.9,4,0,0,0,0,0,0,0,1,2024,1982
15169,0,11963,7,13,7,884,899187.82,0,2,1,19022.75,68.175,3,0,0,0,0,0,0,0,1,2021,1975
14684,0,6555,0,0,4,422,480330.35,0,2,1,10628.75,65.145,0,0,0,0,0,0,0,0,1,2017,1981
14197,1,8747,0,3,4,847,984392.91,3,3,0,21664.25,68.43,4,0,0,0,0,0,0,0,1,2024,1981
14946,0,12766,1,5,4,1254,1256391.57,4,3,0,26448.5,71.37,0,0,1,0,0,0,0,0,0,2024,1987
17685,1,6182,2,6,4,876,694109,0,5,0,16910,81.08,0,0,0,0,0,0,0,0,1,2020,1976
13528,1,7654,5,7,4,794,551797.24,0,7,0,13911.75,71.12,0,0,0,0,0,0,0,0,1,2019,1987
13836,0,8239,7,15,7,784,1124321.99,6,5,1,26001.25,71.37,3,0,0,0,0,0,0,0,1,2024,1987
13136,0,8179,5,7,6,1055,1411062.45,2,7,1,34861.8,71.7,3,0,0,0,0,0,0,0,1,2024,1982
17200,0,9447,5,6,4,1577,926113.63,0,4,1,21196.25,65.145,0,0,0,0,0,0,0,0,1,2022,1971
15879,0,13883,5,22,5,1535,1503933.72,3,9,0,30445.55,71.37,2,0,0,0,0,0,0,0,1,2024,1977
16787,1,8631,0,1,4,725,1467751.16,4,6,0,29033.65,71.37,0,0,0,0,0,0,1,0,0,2024,1978
16265,0,14183,6,14,4,947,759222.71,0,2,0,17840.25,65.145,0,0,0,0,0,0,0,0,1,2020,1989
13355,0,4044,3,4,4,526,399212.23,0,4,0,13816.5,55.77,3,0,0,0,0,0,0,0,1,2018,1983
13135,0,5943,4,6,5,543,680316.8,0,6,0,20290.25,74.36,4,0,0,1,0,0,0,0,0,2020,1989
13391,0,2204,1,1,4,210,783734.72,2,4,0,29635.54,57.11,4,0,0,0,0,0,0,0,1,2024,1990
16152,0,6621,4,4,6,512,1165034.32,5,5,0,28998.4,72.34,1,0,0,0,0,0,0,1,0,2024,1989
12904,0,11376,10,21,10,1079,1123498.71,1,5,0,25477.18,82.5,4,0,0,0,0,0,0,0,1,2024,1988
16790,0,9532,5,8,8,838,1323889.64,6,7,0,26682.25,82.13,2,0,0,0,0,0,0,0,1,2024,1991
12941,0,3588,3,3,10,433,1469734.03,4,5,0,29485.65,81,3,0,0,0,0,0,0,0,1,2024,1967
14786,1,15190,7,17,4,1775,1057175.87,6,3,0,24596.2,71.37,0,0,0,0,0,0,0,0,1,2024,1972
15228,0,8695,3,5,5,832,813920.25,0,4,0,20512.5,71.12,3,0,0,0,0,0,0,0,1,2020,1989
15452,1,14152,5,9,4,1420,1125989.78,5,7,0,26918.4,68.76,4,0,0,0,0,0,1,0,0,2024,1983
14626,1,3750,2,3,4,462,256653.92,0,1,0,7155.5,71.12,0,0,0,0,0,0,0,0,1,2016,1984
13850,0,12276,2,12,4,1313,1174059.07,5,3,0,24941.49,71.37,0,0,0,0,0,0,0,0,1,2024,1986
14168,0,9281,9,16,9,558,1611941.72,5,8,0,30119.75,82.13,8,0,0,0,1,0,0,0,0,2024,1981
17139,0,18149,8,18,6,823,1887739.03,4,3,0,40767.95,81.08,2,0,0,1,0,0,0,0,0,2024,1985
17957,0,7585,6,17,4,884,778587.62,0,4,0,17797.25,60.81,0,0,0,0,0,0,0,1,0,2021,1986
17793,0,13071,8,22,4,1809,955251.83,0,6,0,20625.5,60.81,0,0,0,0,0,0,0,0,1,2021,1984
13787,0,12815,3,4,4,1877,1317583.29,4,3,0,26594.25,71.37,0,0,0,0,0,1,0,0,0,2024,1982
16857,1,6007,3,5,6,1119,1268972.24,4,9,0,24442.25,86.86,2,0,0,0,0,0,0,0,1,2024,1982
15227,1,4453,2,4,10,892,1108013.17,4,8,0,22862.9,82.5,2,0,0,1,0,0,0,0,0,2024,1985
14309,0,5300,1,5,8,461,947138,0,5,0,19324.25,90.9,4,0,0,1,0,0,0,0,0,2022,1975
15289,1,4920,6,16,6,497,1533788.5,5,4,0,28257.85,86.86,2,0,0,0,0,0,0,0,1,2024,1970
16505,1,1498,4,6,6,202,1160287.46,4,4,0,23303,86.86,0,0,0,0,0,0,0,0,1,2024,1975
18190,0,11846,13,38,4,1176,739473.49,0,1,1,17115.5,81.08,0,0,0,0,0,0,0,0,1,2020,1984
13483,0,12654,8,16,6,1559,1478650.11,2,6,0,32589.31,74.36,2,0,0,0,0,0,0,0,1,2024,1988
18165,0,6827,5,7,4,612,1238422.44,6,6,0,26879.25,77.2,0,0,0,0,0,0,0,0,1,2024,1975
13150,0,852,0,0,2,105,236148.55,0,3,0,9175.25,53.34,2,0,0,0,0,0,0,0,1,2017,1979
15890,1,15983,8,19,8,1440,1409489.07,2,5,0,27668.9,83.25,3,0,0,0,0,0,0,0,1,2024,1970
15600,0,7124,2,9,4,753,932839.54,0,7,0,22122.7,71.12,0,0,0,0,0,0,0,0,1,2022,1981
15901,0,11467,5,9,4,1008,1295939.11,4,2,0,26181.75,71.37,0,0,0,0,0,0,0,0,1,2024,1990
14640,0,8835,2,3,4,737,482539.18,0,4,0,12485.55,71.12,0,0,0,0,0,0,0,0,1,2018,1980
18284,0,9683,6,16,8,774,1481093.63,6,6,0,38051.31,81,2,0,0,0,0,0,0,0,1,2024,1983
15816,1,9317,4,9,6,1006,1194733.66,5,6,0,26968.25,81.08,2,0,0,0,0,0,1,0,0,2024,1987
14566,0,3527,4,6,4,323,316748.91,0,3,0,10069.75,81.08,0,0,0,0,0,0,0,0,1,2017,1979
12851,0,7616,8,20,5,863,581223.52,0,6,0,16097.75,60.81,2,0,0,0,0,0,0,0,1,2020,1983
17469,0,10899,3,8,6,1260,1174105.75,4,3,0,24760.5,70.4,3,0,0,0,0,0,0,0,1,2024,1976
18202,0,9060,10,30,4,823,1270560.26,6,5,1,27273.5,81.08,0,0,0,0,0,0,0,0,1,2024,1985
17042,0,12442,5,14,4,1473,1164953.07,1,7,0,24332.25,71.37,0,0,0,0,0,0,0,0,1,2024,1990
15565,0,3063,0,0,4,197,1845674.47,5,3,0,32961.75,90.34,0,0,0,0,1,0,0,0,0,2024,1979
16235,0,6255,6,14,4,821,704873.99,0,5,0,15001.5,86.86,0,0,0,0,0,0,0,0,1,2019,1985
16738,0,12473,2,7,4,1083,1324021.62,5,1,0,25338.25,71.37,0,0,0,0,0,0,0,0,1,2024,1979
15121,0,10769,8,20,4,1012,562749.99,0,3,0,13871.25,60.81,0,0,0,0,0,0,1,0,0,2019,1982
12834,0,12051,11,23,4,997,1237358.43,5,1,0,25164.2,71.37,0,0,0,0,0,0,0,0,1,2024,1987
14102,0,11842,3,4,8,803,1264041.35,4,2,1,25109.2,82.13,2,0,0,0,0,0,0,0,1,2024,1986
14686,0,6350,6,11,4,454,1393122.34,6,6,0,27447.8,71.37,0,0,0,0,0,0,0,0,1,2024,1973
15192,0,12112,5,6,5,1205,1255390.77,4,4,0,32324.31,71.7,1,0,0,0,0,0,0,0,1,2024,1979
16816,1,6282,3,8,4,948,685955.99,5,5,0,14082.75,67.46,3,0,0,0,0,0,0,0,1,2024,1989
13821,0,6543,7,9,4,738,397619.86,0,2,0,10655.25,77.2,0,0,0,0,0,0,0,0,1,2018,1990
14050,0,14259,7,17,5,1699,1210457.97,6,4,0,25454.7,77.2,1,0,0,0,0,0,0,0,1,2024,1977
16729,0,12475,9,23,4,1784,699517.28,0,4,1,16928.75,60.81,0,0,0,0,0,0,0,0,1,2021,1971
15598,0,9972,4,6,4,1130,1102867.73,4,2,0,23726.75,71.37,0,0,0,0,0,0,1,0,0,2024,1987
13446,1,7776,6,14,7,897,1033726.38,0,7,0,21984.3,60.81,2,0,0,0,0,0,0,0,1,2022,1989
14175,0,8948,5,13,6,815,1334305.27,2,7,1,27116.1,70.4,2,0,0,0,0,0,0,0,1,2024,1982
15524,1,6109,3,3,4,582,470364.36,0,4,0,10650.45,86.86,0,0,0,1,0,0,0,0,0,2018,1981
17527,1,5214,3,5,6,485,1399139.34,3,7,0,27121.5,71.7,2,0,0,0,0,0,0,1,0,2024,1987
17566,1,6327,3,10,6,570,1295823.62,5,7,0,26934,86.86,4,0,0,1,0,0,0,0,0,2024,1987
17259,0,2045,0,1,3,949,257429.78,0,4,0,7483.55,57.9,1,0,0,0,0,0,0,0,1,2017,1973
